GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US08005007202,8005007202,"Census Tract 72.02, Arapahoe County, Colorado",1356,62,462,105,192,82,316,94,386,104,3.29,0.25,4.11,0.42,3.06,0.28,4.36,0.73,1.54,0.17,970,102,462,105,192,82,316,94,(X),(X),3.79,0.35,4.11,0.42,2.43,0.25,4.15,0.72,(X),(X),537,94,276,66,104,63,157,78,(X),(X),16,9.3,6.2,6.5,60.6,31.8,3.8,6.2,(X),(X),29.2,9.8,47.8,15.6,0,26.3,15.9,15.4,(X),(X),54.7,13.6,46,15.7,39.4,31.8,80.3,17.1,(X),(X),1356,62,462,105,192,82,316,94,386,104,53.3,8.2,68,11.1,67.2,24.2,88.6,9.8,0,8.1,13.7,5,15.2,11,14.6,16.5,21.8,16.2,4.9,5.5,14.9,5.9,(X),(X),(X),(X),(X),(X),52.3,14.6,0,2.4,(X),(X),(X),(X),(X),(X),0,8.1,1.3,2.1,(X),(X),(X),(X),(X),(X),(X),(X),19.9,6.7,(X),(X),(X),(X),(X),(X),(X),(X),62.1,8.1,74.5,12.2,49.5,23.2,53.5,16.4,60.6,15.8,37.9,8.1,25.5,12.2,50.5,23.2,46.5,16.4,39.4,15.8,0,2.4,0,6.8,0,15.5,0,9.8,0,8.1,40.3,7.3,41.8,14,42.7,22.4,27.5,15.9,47.9,15,59.7,7.3,58.2,14,57.3,22.4,72.5,15.9,52.1,15
1400000US08005007301,8005007301,"Census Tract 73.01, Arapahoe County, Colorado",871,84,269,66,81,59,153,63,368,93,2.6,0.23,3.66,0.58,2.73,0.66,3.92,0.58,1.26,0.18,503,79,269,66,81,59,153,63,(X),(X),3.58,0.34,3.66,0.58,2.73,0.66,3.88,0.58,(X),(X),223,58,105,43,8,14,110,55,(X),(X),23.8,13,31.4,20.6,0,100,18.2,18.4,(X),(X),29.1,15.2,27.6,19,0,100,32.7,27.8,(X),(X),47.1,15.5,41,21,100,100,49.1,26.7,(X),(X),871,84,269,66,81,59,153,63,368,93,28.9,7.4,44.6,13,9.9,18.7,81,14.7,0,8.4,29.9,8.6,27.5,13.7,35.8,40.7,30.7,23.5,29.9,13.5,36.2,9.3,(X),(X),(X),(X),(X),(X),85.6,9.6,6.7,3.8,(X),(X),(X),(X),(X),(X),15.8,9,0,3.7,(X),(X),(X),(X),(X),(X),(X),(X),1.7,2.1,(X),(X),(X),(X),(X),(X),(X),(X),27.6,7,59.5,15,0,31.8,24.8,14.2,11.4,7.1,71,6.9,40.5,15,100,31.8,66.7,19,88.6,7.1,1.5,2.2,0,11.4,0,31.8,8.5,12.7,0,8.4,19.6,6.7,38.3,14.7,0,31.8,13.1,15.4,13,8.6,80.4,6.7,61.7,14.7,100,31.8,86.9,15.4,87,8.6
1400000US08005007302,8005007302,"Census Tract 73.02, Arapahoe County, Colorado",1607,109,467,100,176,94,242,90,722,123,3.35,0.34,5.6,1.01,4.54,0.94,3.62,0.55,1.51,0.27,885,126,467,100,176,94,242,90,(X),(X),4.63,0.58,5.59,1.02,4.1,0.86,3.16,0.53,(X),(X),560,125,317,89,65,47,178,84,(X),(X),32,12.4,20.8,14.5,18.5,29.6,56.7,24.9,(X),(X),40.7,14.4,67.8,19.2,0,36.7,7.3,11.5,(X),(X),27.3,13.9,11.4,14.2,81.5,29.6,36,25,(X),(X),1607,109,467,100,176,94,242,90,722,123,43.1,6.7,76.4,10.5,58.5,28.1,88.4,13.5,2.6,4.4,23.6,6.3,33,12.8,5.7,9.5,3.3,7.9,28.7,9.8,33,6.2,(X),(X),(X),(X),(X),(X),73.5,9.4,10.1,4.1,(X),(X),(X),(X),(X),(X),22.6,9,0,2,(X),(X),(X),(X),(X),(X),(X),(X),14.3,5.5,(X),(X),(X),(X),(X),(X),(X),(X),33.1,6.9,57,13.9,33,25.5,16.5,21.9,23.3,10.3,66.9,6.9,43,13.9,67,25.5,83.5,21.9,76.7,10.3,0,2,0,6.7,0,16.8,0,12.5,0,4.4,19.7,4.7,39.6,12.8,10.8,11.5,3.3,6.3,14.5,8.4,80.3,4.7,60.4,12.8,89.2,11.5,96.7,6.3,85.5,8.4
1400000US08005007400,8005007400,"Census Tract 74, Arapahoe County, Colorado",1608,60,722,107,115,60,311,92,460,108,3.5,0.27,4.16,0.27,5.8,2.04,4.07,0.81,1.49,0.23,1148,114,722,107,115,60,311,92,(X),(X),4.04,0.31,4.12,0.27,4.23,2.03,3.79,0.78,(X),(X),732,101,478,99,23,22,231,82,(X),(X),19.3,9.4,17.6,11.1,30.4,47,21.6,16.4,(X),(X),39.1,12.1,35.1,14.8,26.1,43.3,48.5,19.4,(X),(X),41.7,11.2,47.3,13.6,43.5,53,29.9,19.2,(X),(X),1608,60,722,107,115,60,311,92,460,108,51.1,6.1,67.7,8.6,60,36.1,80.7,11.9,2.8,3.1,28.5,4.9,27.4,9.6,20.9,30.5,10.6,8.5,44.1,10.5,20.1,5.3,(X),(X),(X),(X),(X),(X),70.4,11.3,8.6,2.9,(X),(X),(X),(X),(X),(X),30,11.3,0.9,1,(X),(X),(X),(X),(X),(X),(X),(X),10.6,3.5,(X),(X),(X),(X),(X),(X),(X),(X),94.6,3.4,96.4,4.5,80.9,30.4,90.7,10.3,97.8,3.5,5.4,3.4,3.6,4.5,19.1,30.4,9.3,10.3,2.2,3.5,0,2,0,4.4,0,24.3,0,9.9,0,6.8,48.1,5.8,48.5,10.3,35.7,35.4,26,13.2,65.4,12.5,51.9,5.8,51.5,10.3,64.3,35.4,74,13.2,34.6,12.5
1400000US08005007500,8005007500,"Census Tract 75, Arapahoe County, Colorado",784,49,321,73,98,51,141,55,224,67,3.19,0.33,4.22,0.68,3.38,0.71,3.4,0.77,1.52,0.24,560,74,321,73,98,51,141,55,(X),(X),3.52,0.45,4.03,0.67,2.54,0.44,3.04,0.62,(X),(X),275,53,156,49,68,38,51,38,(X),(X),25.1,15,29.5,21.5,33.8,29.6,0,41.5,(X),(X),22.2,15.1,26.3,21.9,29.4,37.4,0,41.5,(X),(X),52.7,18.9,44.2,22.9,36.8,36.6,100,41.5,(X),(X),784,49,321,73,98,51,141,55,224,67,41.7,6.8,57,11.9,69.4,25.7,50.4,24.7,2.2,3.4,29.2,5.2,24.9,11,3.1,5.2,30.5,20,46,15.8,18,6.8,(X),(X),(X),(X),(X),(X),62.9,16.4,9.9,4.7,(X),(X),(X),(X),(X),(X),34.8,15,2.2,3.4,(X),(X),(X),(X),(X),(X),(X),(X),7.9,5.3,(X),(X),(X),(X),(X),(X),(X),(X),100,4.1,100,9.6,100,27.6,100,20.4,100,13.5,0,4.1,0,9.6,0,27.6,0,20.4,0,13.5,0,4.1,0,9.6,0,27.6,0,20.4,0,13.5,58.2,8.6,56.4,15.2,36.7,26.9,51.8,25.8,74.1,14.7,41.8,8.6,43.6,15.2,63.3,26.9,48.2,25.8,25.9,14.7
1400000US08005007600,8005007600,"Census Tract 76, Arapahoe County, Colorado",1254,55,603,104,40,29,179,86,432,103,2.7,0.24,3.38,0.42,4.38,0.81,3.25,0.5,1.37,0.16,822,102,603,104,40,29,179,86,(X),(X),3.29,0.33,3.33,0.42,4,0.9,3,0.47,(X),(X),357,88,222,79,32,29,103,61,(X),(X),32.2,17.2,35.6,24.1,0,52.4,35,30.7,(X),(X),25.8,11.5,22.1,16.2,53.1,53.1,25.2,24.7,(X),(X),42,15.6,42.3,23.3,46.9,53.1,39.8,35.1,(X),(X),1254,55,603,104,40,29,179,86,432,103,32.4,8,43.6,13.1,80,31.6,62,22.7,0,7.2,30,7.6,25.7,10.5,20,31.6,25.7,22,38.7,14.9,23.1,6.5,(X),(X),(X),(X),(X),(X),67.1,14.5,10,3.8,(X),(X),(X),(X),(X),(X),28.9,11.3,0.6,1,(X),(X),(X),(X),(X),(X),(X),(X),11.3,6.2,(X),(X),(X),(X),(X),(X),(X),(X),57.9,6.6,78.6,10.1,100,46.9,37.4,22.3,33.6,13.9,42.1,6.6,21.4,10.1,0,46.9,62.6,22.3,66.4,13.9,0,2.6,0,5.2,0,46.9,0,16.5,0,7.2,42.7,6.7,56.2,10.4,100,46.9,20.1,16.4,27.8,11.5,57.3,6.7,43.8,10.4,0,46.9,79.9,16.4,72.2,11.5
1400000US08005007702,8005007702,"Census Tract 77.02, Arapahoe County, Colorado",1494,79,544,91,89,60,269,93,592,112,2.63,0.27,3.64,0.53,2.99,0.95,3.58,0.46,1.23,0.15,902,116,544,91,89,60,269,93,(X),(X),3.48,0.35,3.57,0.55,2.99,0.95,3.47,0.44,(X),(X),366,102,241,79,9,15,116,70,(X),(X),44.8,17.3,40.7,21.8,0,98.9,56.9,33.3,(X),(X),21,13.8,28.2,19.3,0,98.9,7.8,14.3,(X),(X),34.2,16.1,31.1,17.3,100,98.9,35.3,31.5,(X),(X),1494,79,544,91,89,60,269,93,592,112,27.6,6.7,44.3,10.6,10.1,17.1,60.6,17.5,0,5.3,37.3,7.5,35.1,8.7,56.2,31.8,17.1,10.3,45.8,14.1,32.9,6.6,(X),(X),(X),(X),(X),(X),82.9,11.1,10.2,4.8,(X),(X),(X),(X),(X),(X),25.7,11.5,0.5,0.8,(X),(X),(X),(X),(X),(X),(X),(X),1.1,1.3,(X),(X),(X),(X),(X),(X),(X),(X),64.5,5.8,83.8,8.9,55.1,36.4,42.8,15,57.9,11.6,35.5,5.8,16.2,8.9,44.9,36.4,57.2,15,42.1,11.6,0,2.1,0,5.8,0,29.7,0,11.4,0,5.3,54.6,5.6,75.9,10.3,49.4,35.4,30.1,14.2,47,11.7,45.4,5.6,24.1,10.3,50.6,35.4,69.9,14.2,53,11.7
1400000US08005007703,8005007703,"Census Tract 77.03, Arapahoe County, Colorado",1569,89,567,110,101,79,311,107,590,123,3.1,0.35,4.11,0.54,4.74,1.26,4.48,0.92,1.12,0.12,979,132,567,110,101,79,311,107,(X),(X),4,0.45,3.91,0.55,3.9,0.79,4.2,0.9,(X),(X),404,116,217,93,9,14,178,96,(X),(X),13.1,8.9,12.9,12.7,0,98.9,14,14.6,(X),(X),29,16.1,40.1,23.2,0,98.9,16.9,23.8,(X),(X),57.9,18.3,47,25.6,100,98.9,69.1,27.7,(X),(X),1569,89,567,110,101,79,311,107,590,123,35.4,7.5,45.9,11.3,83.2,22.6,68.2,18.1,0,5.4,30.5,6,27.3,8.6,16.8,22.6,25.7,16,38.3,10.8,33.9,7.8,(X),(X),(X),(X),(X),(X),90.2,8.8,12,4.4,(X),(X),(X),(X),(X),(X),31.9,9.1,0.7,1.1,(X),(X),(X),(X),(X),(X),(X),(X),7.7,4.9,(X),(X),(X),(X),(X),(X),(X),(X),55.6,5.6,81.3,10.2,16.8,22.6,54.3,19.4,38.3,11.8,44.4,5.6,18.7,10.2,83.2,22.6,45.7,19.4,61.7,11.8,0,2,0,5.6,0,26.9,0,9.9,0,5.4,47.1,6.7,66.5,12.1,16.8,22.6,38.3,19.5,38.3,11.8,52.9,6.7,33.5,12.1,83.2,22.6,61.7,19.5,61.7,11.8
1400000US08005007704,8005007704,"Census Tract 77.04, Arapahoe County, Colorado",1850,85,577,115,124,62,337,93,812,123,2.51,0.2,3.79,0.4,2.98,0.64,3.55,0.53,1.1,0.1,1038,122,577,115,124,62,337,93,(X),(X),3.51,0.27,3.79,0.4,2.43,0.42,3.42,0.49,(X),(X),642,108,322,84,94,60,226,81,(X),(X),28,10.3,33.2,12,38.3,35.7,16.4,14.9,(X),(X),26.3,10.7,31.7,16.6,0,28.5,29.6,16,(X),(X),45.6,11.2,35.1,14.3,61.7,35.7,54,20.5,(X),(X),1850,85,577,115,124,62,337,93,812,123,37.3,5.1,60.1,9.7,75.8,23.8,73.9,12.7,0,3.9,22.8,4.1,22,7.6,0,22.8,16.3,9.8,29.6,9,41.3,6.4,(X),(X),(X),(X),(X),(X),94.1,4.6,7.7,3.1,(X),(X),(X),(X),(X),(X),17.5,6.6,0.3,0.5,(X),(X),(X),(X),(X),(X),(X),(X),3.7,2.7,(X),(X),(X),(X),(X),(X),(X),(X),44.8,5.5,40.4,10.4,18.5,26.7,42.1,13.3,53.1,9.8,55.2,5.5,59.6,10.4,81.5,26.7,57.9,13.3,46.9,9.8,0,1.7,0,5.5,0,22.8,0,9.2,0,3.9,37.9,5.4,33.3,10.6,29,26.8,22.8,12.2,48.9,9.6,62.1,5.4,66.7,10.6,71,26.8,77.2,12.2,51.1,9.6
1400000US08005015100,8005015100,"Census Tract 151, Arapahoe County, Colorado",1015,48,611,75,20,24,105,40,279,69,2.46,0.15,2.88,0.18,2.7,0.51,2.71,0.33,1.42,0.21,736,74,611,75,20,24,105,40,(X),(X),2.82,0.15,2.88,0.18,2.05,0.35,2.61,0.29,(X),(X),281,60,214,57,13,20,54,31,(X),(X),33.5,13.9,37.9,16.2,100,82.2,0,40.4,(X),(X),12.1,10.5,15.9,14.4,0,82.3,0,40.4,(X),(X),54.4,13.9,46.3,16.9,0,82.3,100,40.4,(X),(X),1015,48,611,75,20,24,105,40,279,69,29.4,6,35,8.3,65,53.2,58.1,20.8,3.6,5.9,35.4,4.6,26,5.6,35,53.2,48.6,22.2,50.9,15.3,19.9,5.7,(X),(X),(X),(X),(X),(X),72.4,13.3,7.3,3.3,(X),(X),(X),(X),(X),(X),26.5,11.8,0,3.1,(X),(X),(X),(X),(X),(X),(X),(X),5.3,3.8,(X),(X),(X),(X),(X),(X),(X),(X),98.4,2.2,97.4,3.7,100,66.3,100,26.1,100,11,1.6,2.2,2.6,3.7,0,66.3,0,26.1,0,11,0,3.1,0,5.2,0,66.3,0,26.1,0,11,90,5.6,87.1,8.2,100,66.3,100,26.1,91.8,8.1,10,5.6,12.9,8.2,0,66.3,0,26.1,8.2,8.1
1400000US08005080000,8005080000,"Census Tract 800, Arapahoe County, Colorado",1267,77,580,96,42,32,168,73,477,104,2.68,0.25,3.6,0.48,3.76,1.23,3.38,0.93,1.21,0.11,790,102,580,96,42,32,168,73,(X),(X),3.44,0.37,3.57,0.46,3.02,0.77,3.12,0.74,(X),(X),395,84,257,60,14,21,124,71,(X),(X),22.5,13.6,6.2,6.9,0,79.3,58.9,28.4,(X),(X),23.5,13.4,27.6,17.4,0,79.3,17.7,22.6,(X),(X),53.9,17.3,66.1,17.4,100,79.3,23.4,26.8,(X),(X),1267,77,580,96,42,32,168,73,477,104,32.8,6.1,46.2,8.5,57.1,40.6,73.8,19.8,0,6.6,27.8,5.9,29.3,9,42.9,40.6,11.3,11.6,30.4,12.4,30.6,7.3,(X),(X),(X),(X),(X),(X),81.3,9.7,9.4,4.8,(X),(X),(X),(X),(X),(X),24.9,12.2,0.8,1.2,(X),(X),(X),(X),(X),(X),(X),(X),9.3,4.6,(X),(X),(X),(X),(X),(X),(X),(X),54.5,6.5,74,12.1,73.8,34.4,42.9,19.6,33.1,10.8,45.5,6.5,26,12.1,26.2,34.4,57.1,19.6,66.9,10.8,0,2.5,0,5.4,0,45.8,0,17.5,0,6.6,49.6,6.8,62.6,11.5,100,45.8,29.8,20.7,36.3,11.7,50.4,6.8,37.4,11.5,0,45.8,70.2,20.7,63.7,11.7
1400000US08005080100,8005080100,"Census Tract 801, Arapahoe County, Colorado",1805,108,512,99,75,47,275,89,943,130,2.42,0.2,3.65,0.39,3.55,0.87,3.88,0.57,1.23,0.16,862,112,512,99,75,47,275,89,(X),(X),3.53,0.3,3.65,0.39,2.99,0.69,3.46,0.69,(X),(X),457,88,230,87,57,46,170,78,(X),(X),25.2,12.4,34.8,18.3,17.5,28.5,14.7,20.4,(X),(X),29.5,11.3,24.8,17.9,24.6,38.4,37.6,26.8,(X),(X),45.3,14.3,40.4,18.5,57.9,43.6,47.6,28.9,(X),(X),1805,108,512,99,75,47,275,89,943,130,29.2,5.6,53.3,11.1,76,27.7,61.8,19.4,2.9,4.7,39.6,6.9,33.4,9.6,0,33.5,19.6,14.6,51.9,12.2,44.7,6.5,(X),(X),(X),(X),(X),(X),85.6,9.3,17.9,5.6,(X),(X),(X),(X),(X),(X),34.3,10.7,0.5,0.8,(X),(X),(X),(X),(X),(X),(X),(X),6.4,3.9,(X),(X),(X),(X),(X),(X),(X),(X),55.6,5.1,86.9,8.5,18.7,28.9,74.5,15.5,35.9,9.4,43.5,5.1,13.1,8.5,81.3,28.9,25.5,15.5,62.2,9.4,0.9,1,0,6.1,0,33.5,0,11.1,1.8,2,43.2,6.8,69.7,11.6,18.7,28.9,34.9,18.5,33.1,9.4,56.8,6.8,30.3,11.6,81.3,28.9,65.1,18.5,66.9,9.4
1400000US08005080200,8005080200,"Census Tract 802, Arapahoe County, Colorado",1892,89,963,148,227,122,172,75,530,115,2.8,0.25,3.43,0.35,2.95,0.69,3.84,0.79,1.26,0.13,1362,121,963,148,227,122,172,75,(X),(X),3.27,0.3,3.4,0.35,2.48,0.51,3.63,0.68,(X),(X),502,114,314,123,127,84,61,35,(X),(X),38,14.4,30.6,14.5,70.9,29.3,8.2,15.2,(X),(X),12.9,9.4,9.2,10.4,18.1,22.6,21.3,32.3,(X),(X),49,15.5,60.2,17.8,11,19.4,70.5,34.4,(X),(X),1892,89,963,148,227,122,172,75,530,115,32.2,6.3,38,9.7,61.7,32,59.9,21.7,0,5.9,46.8,6.1,52.1,9.6,13.2,15.4,37.2,21.1,54.7,13.4,21.2,5.8,(X),(X),(X),(X),(X),(X),75.7,12.8,5.7,3,(X),(X),(X),(X),(X),(X),20.2,10.3,3,2.9,(X),(X),(X),(X),(X),(X),(X),(X),7.6,4.2,(X),(X),(X),(X),(X),(X),(X),(X),76.3,5.1,94.2,3.5,60.4,27.3,77.9,22.7,50,10.6,23.7,5.1,5.8,3.5,39.6,27.3,22.1,22.7,50,10.6,0,1.7,0,3.3,0,13.3,0,17.1,0,5.9,68.8,5.4,83.2,8.6,60.4,27.3,66.9,22.6,47,10.5,31.2,5.4,16.8,8.6,39.6,27.3,33.1,22.6,53,10.5
1400000US08005080300,8005080300,"Census Tract 803, Arapahoe County, Colorado",2276,113,1080,161,80,70,234,107,882,154,2.45,0.17,3.3,0.24,2.23,0.47,3.49,0.44,1.15,0.08,1394,159,1080,161,80,70,234,107,(X),(X),3.18,0.19,3.22,0.22,2.11,0.28,3.37,0.45,(X),(X),571,95,344,101,69,68,158,87,(X),(X),23.6,11.9,22.4,16.5,14.5,29.4,30.4,28.1,(X),(X),16.8,10.4,27.9,16.3,0,35.4,0,18.5,(X),(X),59.5,14.3,49.7,20.9,85.5,29.4,69.6,28.1,(X),(X),2276,113,1080,161,80,70,234,107,882,154,28.3,4.2,36,8.2,86.3,27.7,79.5,22.6,0,3.6,30.7,5.8,35.4,8.9,0,32.1,13.7,15.8,32.3,11.3,33,6.1,(X),(X),(X),(X),(X),(X),85.3,8.1,9.2,4.1,(X),(X),(X),(X),(X),(X),23.8,9.9,1.8,1.7,(X),(X),(X),(X),(X),(X),(X),(X),5.6,3.3,(X),(X),(X),(X),(X),(X),(X),(X),70.9,5.3,93.2,6.1,100,32.1,62,20.5,43.3,11.8,28.3,5.1,5,5.4,0,32.1,38,20.5,56.7,11.8,0.8,1.2,1.8,2.5,0,32.1,0,12.9,0,3.6,66.5,8.2,79.9,11.8,45,52.5,42.3,25.1,58.5,14.1,33.5,8.2,20.1,11.8,55,52.5,57.7,25.1,41.5,14.1
1400000US08005080400,8005080400,"Census Tract 804, Arapahoe County, Colorado",2005,70,822,124,124,71,364,107,695,133,2.35,0.12,2.92,0.18,2.9,0.79,3.01,0.22,1.24,0.13,1310,139,822,124,124,71,364,107,(X),(X),2.87,0.15,2.91,0.19,2.63,0.62,2.86,0.25,(X),(X),523,101,277,71,44,45,202,83,(X),(X),9,6.3,11.6,11.2,0,44.7,7.4,7.6,(X),(X),14.5,8.9,15.5,10.7,0,44.7,16.3,18,(X),(X),76.5,11.1,72.9,15.2,100,44.7,76.2,21.9,(X),(X),2005,70,822,124,124,71,364,107,695,133,27.4,4.6,33.7,6.5,35.5,30.5,62.6,13.1,0,4.6,42,4.5,49.5,7.5,54,31.3,16.8,8.2,44.2,10.5,27.6,6,(X),(X),(X),(X),(X),(X),79.7,10.6,9.2,3.3,(X),(X),(X),(X),(X),(X),26.6,8.7,1.9,1.9,(X),(X),(X),(X),(X),(X),(X),(X),4.2,2.1,(X),(X),(X),(X),(X),(X),(X),(X),76.1,5.3,85,8.1,79,29.3,71.4,14.1,67.3,12.7,23.9,5.3,15,8.1,21,29.3,28.6,14.1,32.7,12.7,0,1.6,0,3.9,0,22.8,0,8.5,0,4.6,77.8,5.3,90.3,5.9,57.3,34.4,61.8,16.1,75.1,12.7,22.2,5.3,9.7,5.9,42.7,34.4,38.2,16.1,24.9,12.7
1400000US08005080500,8005080500,"Census Tract 805, Arapahoe County, Colorado",1621,101,637,112,27,24,297,123,660,136,2.14,0.13,2.64,0.23,4.26,1.53,3.03,0.44,1.18,0.1,961,135,637,112,27,24,297,123,(X),(X),2.73,0.19,2.64,0.23,3.11,1.23,2.91,0.37,(X),(X),298,77,142,71,20,21,136,69,(X),(X),27.9,17.7,41.5,30.2,50,50,10.3,13.1,(X),(X),11.1,9.2,12,13.6,0,66.3,11.8,14.7,(X),(X),61.1,19.1,46.5,30.7,50,50,77.9,21.4,(X),(X),1621,101,637,112,27,24,297,123,660,136,20.3,4.5,24,10.6,74.1,38.3,48.8,20,1.7,2.5,46.5,4.7,50.9,10,25.9,38.3,29,13.9,51.1,9.2,35.3,7.5,(X),(X),(X),(X),(X),(X),86.7,6.5,11.8,3.8,(X),(X),(X),(X),(X),(X),28.9,8.7,1.9,1.5,(X),(X),(X),(X),(X),(X),(X),(X),3.5,2.4,(X),(X),(X),(X),(X),(X),(X),(X),64.8,7,73.5,11.4,37,47,48.1,17.8,65,11.2,35.2,7,26.5,11.4,63,47,51.9,17.8,35,11.2,0,2,0,5,0,57.1,0,10.4,0,4.8,61.2,6.7,67.5,12.7,0,57.1,31.3,14.1,71.1,10.7,38.8,6.7,32.5,12.7,100,57.1,68.7,14.1,28.9,10.7
